#DEAL_UNIQUE_ID, FROM_CURRENCY_ISO_CODE, TO_CURRENCY_ISO_CODE, DEAL_TIMESTAMP, DEAL_AMOUNT
10268,USD,INR,1/1/1970 0:00,1026800
10269,AED,INR,1/1/1970 0:00,1026900
10270,USD,INR,1/1/1970 0:00,1027000
10271,AED,INR,1/1/1970 0:00,1027100
10272,USD,INR,1/1/1970 0:00,1027200
10273,AED,INR,1/1/1970 0:00,1027300
10274,USD,INR,1/1/1970 0:00,1027400
10275,AED,INR,1/1/1970 0:00,1027500
10276,USD,INR,1/1/1970 0:00,1027600
10277,AED,INR,1/1/1970 0:00,1027700
10278,USD,INR,1/1/1970 0:00,1027800
10279,AED,INR,1/1/1970 0:00,1027900
10280,USD,INR,1/1/1970 0:00,1028000
10281,AED,INR,1/1/1970 0:00,1028100
10282,USD,INR,1/1/1970 0:00,1028200
10283,AED,INR,1/1/1970 0:00,1028300
10284,USD,INR,1/1/1970 0:00,1028400
10285,AED,INR,1/1/1970 0:00,1028500
10286,USD,INR,1/1/1970 0:00,1028600
10287,AED,INR,1/1/1970 0:00,1028700
10288,USD,INR,1/1/1970 0:00,1028800
10289,AED,INR,1/1/1970 0:00,1028900
10290,USD,INR,1/1/1970 0:00,1029000
10291,AED,INR,1/1/1970 0:00,1029100
10292,USD,INR,1/1/1970 0:00,1029200
10293,AED,INR,1/1/1970 0:00,1029300
10294,USD,INR,1/1/1970 0:00,1029400
10295,AED,INR,1/1/1970 0:00,1029500
10296,USD,INR,1/1/1970 0:00,1029600
10297,AED,INR,1/1/1970 0:00,1029700
10298,USD,INR,1/1/1970 0:00,1029800
10299,AED,INR,1/1/1970 0:00,1029900
10300,USD,INR,1/1/1970 0:00,1030000
10301,AED,INR,1/1/1970 0:00,1030100
10302,USD,INR,1/1/1970 0:00,1030200
10303,AED,INR,1/1/1970 0:00,1030300
10304,USD,INR,1/1/1970 0:00,1030400
10305,AED,INR,1/1/1970 0:00,1030500
10306,USD,INR,1/1/1970 0:00,1030600
10307,AED,INR,1/1/1970 0:00,1030700
10308,USD,INR,1/1/1970 0:00,1030800
10309,AED,INR,1/1/1970 0:00,1030900
10310,USD,INR,1/1/1970 0:00,1031000
10311,AED,INR,1/1/1970 0:00,1031100
10312,USD,INR,1/1/1970 0:00,1031200
10313,AED,INR,1/1/1970 0:00,1031300
10314,USD,INR,1/1/1970 0:00,1031400
10315,AED,INR,1/1/1970 0:00,1031500
10316,USD,INR,1/1/1970 0:00,1031600
10317,AED,INR,1/1/1970 0:00,1031700
10318,USD,INR,1/1/1970 0:00,1031800
10319,AED,INR,1/1/1970 0:00,1031900
10320,USD,INR,1/1/1970 0:00,1032000
10321,AED,INR,1/1/1970 0:00,1032100
10322,USD,INR,1/1/1970 0:00,1032200
10323,AED,INR,1/1/1970 0:00,1032300
10324,USD,INR,1/1/1970 0:00,1032400
10325,AED,INR,1/1/1970 0:00,1032500
10326,USD,INR,1/1/1970 0:00,1032600
10327,AED,INR,1/1/1970 0:00,1032700
10328,USD,INR,1/1/1970 0:00,1032800
10329,AED,INR,1/1/1970 0:00,1032900
10330,USD,INR,1/1/1970 0:00,1033000
10331,AED,INR,1/1/1970 0:00,1033100
10332,USD,INR,1/1/1970 0:00,1033200
10333,AED,INR,1/1/1970 0:00,1033300
10334,USD,INR,1/1/1970 0:00,1033400
10335,AED,INR,1/1/1970 0:00,1033500
10336,USD,INR,1/1/1970 0:00,1033600
10337,AED,INR,1/1/1970 0:00,1033700
10338,USD,INR,1/1/1970 0:00,1033800
10339,AED,INR,1/1/1970 0:00,1033900
10340,USD,INR,1/1/1970 0:00,1034000
10341,AED,INR,1/1/1970 0:00,1034100
10342,USD,INR,1/1/1970 0:00,1034200
10343,AED,INR,1/1/1970 0:00,1034300
10344,USD,INR,1/1/1970 0:00,1034400
10345,AED,INR,1/1/1970 0:00,1034500
10346,USD,INR,1/1/1970 0:00,1034600
10347,AED,INR,1/1/1970 0:00,1034700
10348,USD,INR,1/1/1970 0:00,1034800
10349,AED,INR,1/1/1970 0:00,1034900
10350,USD,INR,1/1/1970 0:00,1035000
10351,AED,INR,1/1/1970 0:00,1035100
10352,USD,INR,1/1/1970 0:00,1035200
10353,AED,INR,1/1/1970 0:00,1035300
10354,USD,INR,1/1/1970 0:00,1035400
10355,AED,INR,1/1/1970 0:00,1035500
10356,USD,INR,1/1/1970 0:00,1035600
10357,AED,INR,1/1/1970 0:00,1035700
10358,USD,INR,1/1/1970 0:00,1035800
10359,AED,INR,1/1/1970 0:00,1035900
10360,USD,INR,1/1/1970 0:00,1036000
10361,AED,INR,1/1/1970 0:00,1036100
10362,USD,INR,1/1/1970 0:00,1036200
10363,AED,INR,1/1/1970 0:00,1036300
10364,USD,INR,1/1/1970 0:00,1036400
10365,AED,INR,1/1/1970 0:00,1036500
10366,USD,INR,1/1/1970 0:00,1036600
10367,AED,INR,1/1/1970 0:00,1036700
10368,USD,INR,1/1/1970 0:00,1036800
10369,AED,INR,1/1/1970 0:00,1036900
10370,USD,INR,1/1/1970 0:00,1037000
10371,AED,INR,1/1/1970 0:00,1037100
10372,USD,INR,1/1/1970 0:00,1037200
10373,AED,INR,1/1/1970 0:00,1037300
10374,USD,INR,1/1/1970 0:00,1037400
10375,AED,INR,1/1/1970 0:00,1037500
10376,USD,INR,1/1/1970 0:00,1037600
10377,AED,INR,1/1/1970 0:00,1037700
10378,USD,INR,1/1/1970 0:00,1037800
10379,AED,INR,1/1/1970 0:00,1037900
10380,USD,INR,1/1/1970 0:00,1038000
10381,AED,INR,1/1/1970 0:00,1038100
10382,USD,INR,1/1/1970 0:00,1038200
10383,AED,INR,1/1/1970 0:00,1038300
10384,USD,INR,1/1/1970 0:00,1038400
10385,AED,INR,1/1/1970 0:00,1038500
10386,USD,INR,1/1/1970 0:00,1038600
10387,AED,INR,1/1/1970 0:00,1038700
10388,USD,INR,1/1/1970 0:00,1038800
10389,AED,INR,1/1/1970 0:00,1038900
10390,USD,INR,1/1/1970 0:00,1039000
10391,AED,INR,1/1/1970 0:00,1039100
10392,USD,INR,1/1/1970 0:00,1039200
10393,AED,INR,1/1/1970 0:00,1039300
10394,USD,INR,1/1/1970 0:00,1039400
10395,AED,INR,1/1/1970 0:00,1039500
10396,USD,INR,1/1/1970 0:00,1039600
10397,AED,INR,1/1/1970 0:00,1039700
10398,USD,INR,1/1/1970 0:00,1039800
10399,AED,INR,1/1/1970 0:00,1039900
10400,USD,INR,1/1/1970 0:00,1040000
10401,AED,INR,1/1/1970 0:00,1040100
10402,USD,INR,1/1/1970 0:00,1040200
10403,AED,INR,1/1/1970 0:00,1040300
10404,USD,INR,1/1/1970 0:00,1040400
10405,AED,INR,1/1/1970 0:00,1040500
10406,USD,INR,1/1/1970 0:00,1040600
10407,AED,INR,1/1/1970 0:00,1040700
10408,USD,INR,1/1/1970 0:00,1040800
10409,AED,INR,1/1/1970 0:00,1040900
10410,USD,INR,1/1/1970 0:00,1041000
10411,AED,INR,1/1/1970 0:00,1041100
10412,USD,INR,1/1/1970 0:00,1041200
10413,AED,INR,1/1/1970 0:00,1041300
10414,USD,INR,1/1/1970 0:00,1041400
10415,AED,INR,1/1/1970 0:00,1041500
10416,USD,INR,1/1/1970 0:00,1041600
10417,AED,INR,1/1/1970 0:00,1041700
10418,USD,INR,1/1/1970 0:00,1041800
10419,AED,INR,1/1/1970 0:00,1041900
10420,USD,INR,1/1/1970 0:00,1042000
10421,AED,INR,1/1/1970 0:00,1042100
10422,USD,INR,1/1/1970 0:00,1042200
10423,AED,INR,1/1/1970 0:00,1042300
10424,USD,INR,1/1/1970 0:00,1042400
10425,AED,INR,1/1/1970 0:00,1042500
10426,USD,INR,1/1/1970 0:00,1042600
10427,AED,INR,1/1/1970 0:00,1042700
10428,USD,INR,1/1/1970 0:00,1042800
10429,AED,INR,1/1/1970 0:00,1042900
10430,USD,INR,1/1/1970 0:00,1043000
10431,AED,INR,1/1/1970 0:00,1043100
10432,USD,INR,1/1/1970 0:00,1043200
10433,AED,INR,1/1/1970 0:00,1043300
10434,USD,INR,1/1/1970 0:00,1043400
10435,AED,INR,1/1/1970 0:00,1043500
10436,USD,INR,1/1/1970 0:00,1043600
10437,AED,INR,1/1/1970 0:00,1043700
10438,USD,INR,1/1/1970 0:00,1043800
10439,AED,INR,1/1/1970 0:00,1043900
10440,USD,INR,1/1/1970 0:00,1044000
10441,AED,INR,1/1/1970 0:00,1044100
10442,USD,INR,1/1/1970 0:00,1044200
10443,AED,INR,1/1/1970 0:00,1044300
10444,USD,INR,1/1/1970 0:00,1044400
10445,AED,INR,1/1/1970 0:00,1044500
10446,USD,INR,1/1/1970 0:00,1044600
10447,AED,INR,1/1/1970 0:00,1044700
10448,USD,INR,1/1/1970 0:00,1044800
10449,AED,INR,1/1/1970 0:00,1044900
10450,USD,INR,1/1/1970 0:00,1045000
10451,AED,INR,1/1/1970 0:00,1045100
10452,USD,INR,1/1/1970 0:00,1045200
10453,AED,INR,1/1/1970 0:00,1045300
10454,USD,INR,1/1/1970 0:00,1045400
10455,AED,INR,1/1/1970 0:00,1045500
10456,USD,INR,1/1/1970 0:00,1045600
10457,AED,INR,1/1/1970 0:00,1045700
10458,USD,INR,1/1/1970 0:00,1045800
10459,AED,INR,1/1/1970 0:00,1045900
10460,USD,INR,1/1/1970 0:00,1046000
10461,AED,INR,1/1/1970 0:00,1046100
10462,USD,INR,1/1/1970 0:00,1046200
10463,AED,INR,1/1/1970 0:00,1046300
10464,USD,INR,1/1/1970 0:00,1046400
10465,AED,INR,1/1/1970 0:00,1046500
10466,USD,INR,1/1/1970 0:00,1046600
10467,AED,INR,1/1/1970 0:00,1046700
10468,USD,INR,1/1/1970 0:00,1046800
10469,AED,INR,1/1/1970 0:00,1046900
10470,USD,INR,1/1/1970 0:00,1047000
10471,AED,INR,1/1/1970 0:00,1047100
10472,USD,INR,1/1/1970 0:00,1047200
10473,AED,INR,1/1/1970 0:00,1047300
10474,USD,INR,1/1/1970 0:00,1047400
10475,AED,INR,1/1/1970 0:00,1047500
10476,USD,INR,1/1/1970 0:00,1047600
10477,AED,INR,1/1/1970 0:00,1047700
10478,USD,INR,1/1/1970 0:00,1047800
10479,AED,INR,1/1/1970 0:00,1047900
10480,USD,INR,1/1/1970 0:00,1048000
10481,AED,INR,1/1/1970 0:00,1048100
10482,USD,INR,1/1/1970 0:00,1048200
10483,AED,INR,1/1/1970 0:00,1048300
10484,USD,INR,1/1/1970 0:00,1048400
10485,AED,INR,1/1/1970 0:00,1048500
10486,USD,INR,1/1/1970 0:00,1048600
10487,AED,INR,1/1/1970 0:00,1048700
10488,USD,INR,1/1/1970 0:00,1048800
10489,AED,INR,1/1/1970 0:00,1048900
10490,USD,INR,1/1/1970 0:00,1049000
10491,AED,INR,1/1/1970 0:00,1049100
10492,USD,INR,1/1/1970 0:00,1049200
10493,AED,INR,1/1/1970 0:00,1049300
10494,USD,INR,1/1/1970 0:00,1049400
10495,AED,INR,1/1/1970 0:00,1049500
10496,USD,INR,1/1/1970 0:00,1049600
10497,AED,INR,1/1/1970 0:00,1049700
10498,USD,INR,1/1/1970 0:00,1049800
10499,AED,INR,1/1/1970 0:00,1049900
10500,USD,INR,1/1/1970 0:00,1050000
10501,AED,INR,1/1/1970 0:00,1050100
10502,USD,INR,1/1/1970 0:00,1050200
10503,AED,INR,1/1/1970 0:00,1050300
10504,USD,INR,1/1/1970 0:00,1050400
10505,AED,INR,1/1/1970 0:00,1050500
10506,USD,INR,1/1/1970 0:00,1050600
10507,AED,INR,1/1/1970 0:00,1050700
10508,USD,INR,1/1/1970 0:00,1050800
10509,AED,INR,1/1/1970 0:00,1050900
10510,USD,INR,1/1/1970 0:00,1051000
10511,AED,INR,1/1/1970 0:00,1051100
10512,USD,INR,1/1/1970 0:00,1051200
10513,AED,INR,1/1/1970 0:00,1051300
10514,USD,INR,1/1/1970 0:00,1051400
10515,AED,INR,1/1/1970 0:00,1051500
10516,USD,INR,1/1/1970 0:00,1051600
10517,AED,INR,1/1/1970 0:00,1051700
10518,USD,INR,1/1/1970 0:00,1051800
10519,AED,INR,1/1/1970 0:00,1051900
10520,USD,INR,1/1/1970 0:00,1052000
10521,AED,INR,1/1/1970 0:00,1052100
10522,USD,INR,1/1/1970 0:00,1052200
10523,AED,INR,1/1/1970 0:00,1052300
10524,USD,INR,1/1/1970 0:00,1052400
10525,AED,INR,1/1/1970 0:00,1052500
10526,USD,INR,1/1/1970 0:00,1052600
10527,AED,INR,1/1/1970 0:00,1052700
10528,USD,INR,1/1/1970 0:00,1052800
10529,AED,INR,1/1/1970 0:00,1052900
10530,USD,INR,1/1/1970 0:00,1053000
10531,AED,INR,1/1/1970 0:00,1053100
10532,USD,INR,1/1/1970 0:00,1053200
10533,AED,INR,1/1/1970 0:00,1053300
10534,USD,INR,1/1/1970 0:00,1053400
10535,AED,INR,1/1/1970 0:00,1053500
10536,USD,INR,1/1/1970 0:00,1053600
10537,AED,INR,1/1/1970 0:00,1053700
10538,USD,INR,1/1/1970 0:00,1053800
10539,AED,INR,1/1/1970 0:00,1053900
10540,USD,INR,1/1/1970 0:00,1054000
10541,AED,INR,1/1/1970 0:00,1054100
10542,USD,INR,1/1/1970 0:00,1054200
10543,AED,INR,1/1/1970 0:00,1054300
10544,USD,INR,1/1/1970 0:00,1054400
10545,AED,INR,1/1/1970 0:00,1054500
10546,USD,INR,1/1/1970 0:00,1054600
10547,AED,INR,1/1/1970 0:00,1054700
10548,USD,INR,1/1/1970 0:00,1054800
10549,AED,INR,1/1/1970 0:00,1054900
10550,USD,INR,1/1/1970 0:00,1055000
10551,AED,INR,1/1/1970 0:00,1055100
10552,USD,INR,1/1/1970 0:00,1055200
10553,AED,INR,1/1/1970 0:00,1055300
10554,USD,INR,1/1/1970 0:00,1055400
10555,AED,INR,1/1/1970 0:00,1055500
10556,USD,INR,1/1/1970 0:00,1055600
10557,AED,INR,1/1/1970 0:00,1055700
10558,USD,INR,1/1/1970 0:00,1055800
10559,AED,INR,1/1/1970 0:00,1055900
10560,USD,INR,1/1/1970 0:00,1056000
10561,AED,INR,1/1/1970 0:00,1056100
10562,USD,INR,1/1/1970 0:00,1056200
10563,AED,INR,1/1/1970 0:00,1056300
10564,USD,INR,1/1/1970 0:00,1056400
10565,AED,INR,1/1/1970 0:00,1056500
10566,USD,INR,1/1/1970 0:00,1056600
10567,AED,INR,1/1/1970 0:00,1056700
10568,USD,INR,1/1/1970 0:00,1056800
10569,AED,INR,1/1/1970 0:00,1056900
10570,USD,INR,1/1/1970 0:00,1057000
10571,AED,INR,1/1/1970 0:00,1057100
10572,USD,INR,1/1/1970 0:00,1057200
10573,AED,INR,1/1/1970 0:00,1057300
10574,USD,INR,1/1/1970 0:00,1057400
10575,AED,INR,1/1/1970 0:00,1057500
10576,USD,INR,1/1/1970 0:00,1057600
10577,AED,INR,1/1/1970 0:00,1057700
10578,USD,INR,1/1/1970 0:00,1057800
10579,AED,INR,1/1/1970 0:00,1057900
10580,USD,INR,1/1/1970 0:00,1058000
10581,AED,INR,1/1/1970 0:00,1058100
10582,USD,INR,1/1/1970 0:00,1058200
10583,AED,INR,1/1/1970 0:00,1058300
10584,USD,INR,1/1/1970 0:00,1058400
10585,AED,INR,1/1/1970 0:00,1058500
10586,USD,INR,1/1/1970 0:00,1058600
10587,AED,INR,1/1/1970 0:00,1058700
10588,USD,INR,1/1/1970 0:00,1058800
10589,AED,INR,1/1/1970 0:00,1058900
10590,USD,INR,1/1/1970 0:00,1059000
10591,AED,INR,1/1/1970 0:00,1059100
10592,USD,INR,1/1/1970 0:00,1059200
10593,AED,INR,1/1/1970 0:00,1059300
10594,USD,INR,1/1/1970 0:00,1059400
10595,AED,INR,1/1/1970 0:00,1059500
10596,USD,INR,1/1/1970 0:00,1059600
10597,AED,INR,1/1/1970 0:00,1059700
10598,USD,INR,1/1/1970 0:00,1059800
10599,AED,INR,1/1/1970 0:00,1059900
10600,USD,INR,1/1/1970 0:00,1060000
10601,AED,INR,1/1/1970 0:00,1060100
10602,USD,INR,1/1/1970 0:00,1060200
10603,AED,INR,1/1/1970 0:00,1060300
10604,USD,INR,1/1/1970 0:00,1060400
10605,AED,INR,1/1/1970 0:00,1060500
10606,USD,INR,1/1/1970 0:00,1060600
10607,AED,INR,1/1/1970 0:00,1060700
10608,USD,INR,1/1/1970 0:00,1060800
10609,AED,INR,1/1/1970 0:00,1060900
10610,USD,INR,1/1/1970 0:00,1061000
10611,AED,INR,1/1/1970 0:00,1061100
10612,USD,INR,1/1/1970 0:00,1061200
10613,AED,INR,1/1/1970 0:00,1061300
10614,USD,INR,1/1/1970 0:00,1061400
10615,AED,INR,1/1/1970 0:00,1061500
10616,USD,INR,1/1/1970 0:00,1061600
10617,AED,INR,1/1/1970 0:00,1061700
10618,USD,INR,1/1/1970 0:00,1061800
10619,AED,INR,1/1/1970 0:00,1061900
10620,USD,INR,1/1/1970 0:00,1062000
10621,AED,INR,1/1/1970 0:00,1062100
10622,USD,INR,1/1/1970 0:00,1062200
10623,AED,INR,1/1/1970 0:00,1062300
10624,USD,INR,1/1/1970 0:00,1062400
10625,AED,INR,1/1/1970 0:00,1062500
10626,USD,INR,1/1/1970 0:00,1062600
10627,AED,INR,1/1/1970 0:00,1062700
10628,USD,INR,1/1/1970 0:00,1062800
10629,AED,INR,1/1/1970 0:00,1062900
10630,USD,INR,1/1/1970 0:00,1063000
10631,AED,INR,1/1/1970 0:00,1063100
10632,USD,INR,1/1/1970 0:00,1063200
10633,AED,INR,1/1/1970 0:00,1063300
10634,USD,INR,1/1/1970 0:00,1063400
10635,AED,INR,1/1/1970 0:00,1063500
10636,USD,INR,1/1/1970 0:00,1063600
10637,AED,INR,1/1/1970 0:00,1063700
10638,USD,INR,1/1/1970 0:00,1063800
10639,AED,INR,1/1/1970 0:00,1063900
10640,USD,INR,1/1/1970 0:00,1064000
10641,AED,INR,1/1/1970 0:00,1064100
10642,USD,INR,1/1/1970 0:00,1064200
10643,AED,INR,1/1/1970 0:00,1064300
10644,USD,INR,1/1/1970 0:00,1064400
10645,AED,INR,1/1/1970 0:00,1064500
10646,USD,INR,1/1/1970 0:00,1064600
10647,AED,INR,1/1/1970 0:00,1064700
10648,USD,INR,1/1/1970 0:00,1064800
10649,AED,INR,1/1/1970 0:00,1064900
10650,USD,INR,1/1/1970 0:00,1065000
10651,AED,INR,1/1/1970 0:00,1065100
10652,USD,INR,1/1/1970 0:00,1065200
10653,AED,INR,1/1/1970 0:00,1065300
10654,USD,INR,1/1/1970 0:00,1065400
10655,AED,INR,1/1/1970 0:00,1065500
10656,USD,INR,1/1/1970 0:00,1065600
10657,AED,INR,1/1/1970 0:00,1065700
10658,USD,INR,1/1/1970 0:00,1065800
10659,AED,INR,1/1/1970 0:00,1065900
10660,USD,INR,1/1/1970 0:00,1066000
10661,AED,INR,1/1/1970 0:00,1066100
10662,USD,INR,1/1/1970 0:00,1066200
10663,AED,INR,1/1/1970 0:00,1066300
10664,USD,INR,1/1/1970 0:00,1066400
10665,AED,INR,1/1/1970 0:00,1066500
10666,USD,INR,1/1/1970 0:00,1066600
10667,AED,INR,1/1/1970 0:00,1066700
10668,USD,INR,1/1/1970 0:00,1066800
10669,AED,INR,1/1/1970 0:00,1066900
10670,USD,INR,1/1/1970 0:00,1067000
10671,AED,INR,1/1/1970 0:00,1067100
10672,USD,INR,1/1/1970 0:00,1067200
10673,AED,INR,1/1/1970 0:00,1067300
10674,USD,INR,1/1/1970 0:00,1067400
10675,AED,INR,1/1/1970 0:00,1067500
10676,USD,INR,1/1/1970 0:00,1067600
10677,AED,INR,1/1/1970 0:00,1067700
10678,USD,INR,1/1/1970 0:00,1067800
10679,AED,INR,1/1/1970 0:00,1067900
10680,USD,INR,1/1/1970 0:00,1068000
10681,AED,INR,1/1/1970 0:00,1068100
10682,USD,INR,1/1/1970 0:00,1068200
10683,AED,INR,1/1/1970 0:00,1068300
10684,USD,INR,1/1/1970 0:00,1068400
10685,AED,INR,1/1/1970 0:00,1068500
10686,USD,INR,1/1/1970 0:00,1068600
10687,AED,INR,1/1/1970 0:00,1068700
10688,USD,INR,1/1/1970 0:00,1068800
10689,AED,INR,1/1/1970 0:00,1068900
10690,USD,INR,1/1/1970 0:00,1069000
10691,AED,INR,1/1/1970 0:00,1069100
10692,USD,INR,1/1/1970 0:00,1069200
10693,AED,INR,1/1/1970 0:00,1069300
10694,USD,INR,1/1/1970 0:00,1069400
10695,AED,INR,1/1/1970 0:00,1069500
10696,USD,INR,1/1/1970 0:00,1069600
10697,AED,INR,1/1/1970 0:00,1069700
10698,USD,INR,1/1/1970 0:00,1069800
10699,AED,INR,1/1/1970 0:00,1069900
10700,USD,INR,1/1/1970 0:00,1070000
10701,AED,INR,1/1/1970 0:00,1070100
10702,USD,INR,1/1/1970 0:00,1070200
10703,AED,INR,1/1/1970 0:00,1070300
10704,USD,INR,1/1/1970 0:00,1070400
10705,AED,INR,1/1/1970 0:00,1070500
10706,USD,INR,1/1/1970 0:00,1070600
10707,AED,INR,1/1/1970 0:00,1070700
10708,USD,INR,1/1/1970 0:00,1070800
10709,AED,INR,1/1/1970 0:00,1070900
10710,USD,INR,1/1/1970 0:00,1071000
10711,AED,INR,1/1/1970 0:00,1071100
10712,USD,INR,1/1/1970 0:00,1071200
10713,AED,INR,1/1/1970 0:00,1071300
10714,USD,INR,1/1/1970 0:00,1071400
10715,AED,INR,1/1/1970 0:00,1071500
10716,USD,INR,1/1/1970 0:00,1071600
10717,AED,INR,1/1/1970 0:00,1071700
10718,USD,INR,1/1/1970 0:00,1071800
10719,AED,INR,1/1/1970 0:00,1071900
10720,USD,INR,1/1/1970 0:00,1072000
10721,AED,INR,1/1/1970 0:00,1072100
10722,USD,INR,1/1/1970 0:00,1072200
10723,AED,INR,1/1/1970 0:00,1072300
10724,USD,INR,1/1/1970 0:00,1072400
10725,AED,INR,1/1/1970 0:00,1072500
10726,USD,INR,1/1/1970 0:00,1072600
10727,AED,INR,1/1/1970 0:00,1072700
10728,USD,INR,1/1/1970 0:00,1072800
10729,AED,INR,1/1/1970 0:00,1072900
10730,USD,INR,1/1/1970 0:00,1073000
10731,AED,INR,1/1/1970 0:00,1073100
10732,USD,INR,1/1/1970 0:00,1073200
10733,AED,INR,1/1/1970 0:00,1073300
10734,USD,INR,1/1/1970 0:00,1073400
10735,AED,INR,1/1/1970 0:00,1073500
10736,USD,INR,1/1/1970 0:00,1073600
10737,AED,INR,1/1/1970 0:00,1073700
10738,USD,INR,1/1/1970 0:00,1073800
10739,AED,INR,1/1/1970 0:00,1073900
10740,USD,INR,1/1/1970 0:00,1074000
10741,AED,INR,1/1/1970 0:00,1074100
10742,USD,INR,1/1/1970 0:00,1074200
10743,AED,INR,1/1/1970 0:00,1074300
10744,USD,INR,1/1/1970 0:00,1074400
10745,AED,INR,1/1/1970 0:00,1074500
10746,USD,INR,1/1/1970 0:00,1074600
10747,AED,INR,1/1/1970 0:00,1074700
10748,USD,INR,1/1/1970 0:00,1074800
10749,AED,INR,1/1/1970 0:00,1074900
10750,USD,INR,1/1/1970 0:00,1075000
10751,AED,INR,1/1/1970 0:00,1075100
10752,USD,INR,1/1/1970 0:00,1075200
10753,AED,INR,1/1/1970 0:00,1075300
10754,USD,INR,1/1/1970 0:00,1075400
10755,AED,INR,1/1/1970 0:00,1075500
10756,USD,INR,1/1/1970 0:00,1075600
10757,AED,INR,1/1/1970 0:00,1075700
10758,USD,INR,1/1/1970 0:00,1075800
10759,AED,INR,1/1/1970 0:00,1075900
10760,USD,INR,1/1/1970 0:00,1076000
10761,AED,INR,1/1/1970 0:00,1076100
10762,USD,INR,1/1/1970 0:00,1076200
10763,AED,INR,1/1/1970 0:00,1076300
10764,USD,INR,1/1/1970 0:00,1076400
10765,AED,INR,1/1/1970 0:00,1076500
10766,USD,INR,1/1/1970 0:00,1076600
10767,AED,INR,1/1/1970 0:00,1076700
10768,USD,INR,1/1/1970 0:00,1076800
10769,AED,INR,1/1/1970 0:00,1076900
10770,USD,INR,1/1/1970 0:00,1077000
10771,AED,INR,1/1/1970 0:00,1077100
10772,USD,INR,1/1/1970 0:00,1077200
10773,AED,INR,1/1/1970 0:00,1077300
10774,USD,INR,1/1/1970 0:00,1077400
10775,AED,INR,1/1/1970 0:00,1077500
10776,USD,INR,1/1/1970 0:00,1077600
10777,AED,INR,1/1/1970 0:00,1077700
10778,USD,INR,1/1/1970 0:00,1077800
10779,AED,INR,1/1/1970 0:00,1077900
10780,USD,INR,1/1/1970 0:00,1078000
10781,AED,INR,1/1/1970 0:00,1078100
10782,USD,INR,1/1/1970 0:00,1078200
10783,AED,INR,1/1/1970 0:00,1078300
10784,USD,INR,1/1/1970 0:00,1078400
10785,AED,INR,1/1/1970 0:00,1078500
10786,USD,INR,1/1/1970 0:00,1078600
10787,AED,INR,1/1/1970 0:00,1078700
10788,USD,INR,1/1/1970 0:00,1078800
10789,AED,INR,1/1/1970 0:00,1078900
10790,USD,INR,1/1/1970 0:00,1079000
10791,AED,INR,1/1/1970 0:00,1079100
10792,USD,INR,1/1/1970 0:00,1079200
10793,AED,INR,1/1/1970 0:00,1079300
10794,USD,INR,1/1/1970 0:00,1079400
10795,AED,INR,1/1/1970 0:00,1079500
10796,USD,INR,1/1/1970 0:00,1079600
10797,AED,INR,1/1/1970 0:00,1079700
10798,USD,INR,1/1/1970 0:00,1079800
10799,AED,INR,1/1/1970 0:00,1079900
10800,USD,INR,1/1/1970 0:00,1080000
10801,AED,INR,1/1/1970 0:00,1080100
10802,USD,INR,1/1/1970 0:00,1080200
10803,AED,INR,1/1/1970 0:00,1080300
10804,USD,INR,1/1/1970 0:00,1080400
10805,AED,INR,1/1/1970 0:00,1080500
10806,USD,INR,1/1/1970 0:00,1080600
10807,AED,INR,1/1/1970 0:00,1080700
10808,USD,INR,1/1/1970 0:00,1080800
10809,AED,INR,1/1/1970 0:00,1080900
10810,USD,INR,1/1/1970 0:00,1081000
10811,AED,INR,1/1/1970 0:00,1081100
10812,USD,INR,1/1/1970 0:00,1081200
10813,AED,INR,1/1/1970 0:00,1081300
10814,USD,INR,1/1/1970 0:00,1081400
10815,AED,INR,1/1/1970 0:00,1081500
10816,USD,INR,1/1/1970 0:00,1081600
10817,AED,INR,1/1/1970 0:00,1081700
10818,USD,INR,1/1/1970 0:00,1081800
10819,AED,INR,1/1/1970 0:00,1081900
10820,USD,INR,1/1/1970 0:00,1082000
10821,AED,INR,1/1/1970 0:00,1082100
10822,USD,INR,1/1/1970 0:00,1082200
10823,AED,INR,1/1/1970 0:00,1082300
10824,USD,INR,1/1/1970 0:00,1082400
10825,AED,INR,1/1/1970 0:00,1082500
10826,USD,INR,1/1/1970 0:00,1082600
10827,AED,INR,1/1/1970 0:00,1082700
10828,USD,INR,1/1/1970 0:00,1082800
10829,AED,INR,1/1/1970 0:00,1082900
10830,USD,INR,1/1/1970 0:00,1083000
10831,AED,INR,1/1/1970 0:00,1083100
10832,USD,INR,1/1/1970 0:00,1083200
10833,AED,INR,1/1/1970 0:00,1083300
10834,USD,INR,1/1/1970 0:00,1083400
10835,AED,INR,1/1/1970 0:00,1083500
10836,USD,INR,1/1/1970 0:00,1083600
10837,AED,INR,1/1/1970 0:00,1083700
10838,USD,INR,1/1/1970 0:00,1083800
10839,AED,INR,1/1/1970 0:00,1083900
10840,USD,INR,1/1/1970 0:00,1084000
10841,AED,INR,1/1/1970 0:00,1084100
10842,USD,INR,1/1/1970 0:00,1084200
10843,AED,INR,1/1/1970 0:00,1084300
10844,USD,INR,1/1/1970 0:00,1084400
10845,AED,INR,1/1/1970 0:00,1084500
10846,USD,INR,1/1/1970 0:00,1084600
10847,AED,INR,1/1/1970 0:00,1084700
